Datetime,gP2,dA1,dB1,dC1,s,v,xFC1,xFC2,xFD1,xFD2,bF
2025-02-03 00:50:00,50,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,8.979591836734693,8.8,11.153061224489795,0.0
2025-02-03 00:51:00,51,0.0,0.0,2.6326530612244903,2.58,0.6122448979591837,0.6,7.346938775510205,7.2,10.591836734693878,0.0
2025-02-03 00:52:00,52,0.0,0.0,2.5510204081632653,2.5,0.6122448979591837,0.6,7.346938775510205,7.2,10.510204081632654,0.0
2025-02-03 00:53:00,53,0.0,0.0,2.0408163265306123,2.0,0.6122448979591837,0.6,7.448979591836735,7.3,10.102040816326532,0.0
2025-02-03 00:54:00,54,0.0,0.0,2.1122448979591835,2.07,0.6122448979591837,0.6,7.448979591836735,7.3,10.173469387755103,0.0
2025-02-03 00:55:00,55,0.0,0.0,2.0306122448979593,1.9899999999999998,0.6122448979591837,0.6,8.673469387755102,8.5,11.316326530612246,0.0
2025-02-03 00:56:00,56,0.0,0.0,2.071428571428572,2.0300000000000002,0.6122448979591837,0.6,9.591836734693878,9.4,12.275510204081634,0.0
2025-02-03 00:57:00,57,0.0,0.0,2.071428571428572,2.0300000000000002,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,10.642857142857146,0.0
2025-02-03 00:58:00,58,0.0,0.0,1.7857142857142858,1.75,0.6122448979591837,0.6,7.448979591836735,7.3,9.846938775510203,0.0
2025-02-03 00:59:00,59,0.0,0.0,1.6326530612244898,1.6,0.6122448979591837,0.6,7.448979591836735,7.3,9.693877551020408,0.0
2025-02-03 01:00:00,60,0.0,0.0,1.7142857142857146,1.6800000000000002,0.6122448979591837,0.6,7.448979591836735,7.3,9.775510204081632,0.0
2025-02-03 01:01:00,61,0.0,0.0,1.704081632653061,1.67,0.6122448979591837,0.6,8.571428571428573,8.4,10.887755102040819,0.0
2025-02-03 01:02:00,62,0.0,0.0,1.0816326530612246,1.06,0.6122448979591837,0.6,8.979591836734693,8.8,10.673469387755102,0.0
2025-02-03 01:03:00,63,0.0,0.0,1.2244897959183674,1.2,0.6122448979591837,0.6,7.346938775510205,7.2,9.183673469387756,0.0
2025-02-03 01:04:00,64,0.0,0.0,1.1326530612244898,1.1099999999999999,0.6122448979591837,0.6,7.346938775510205,7.2,9.091836734693878,0.0
2025-02-03 01:05:00,65,0.0,0.0,1.173469387755102,1.15,0.6122448979591837,0.6,7.448979591836735,7.3,9.23469387755102,0.0
2025-02-03 01:06:00,66,0.0,0.0,1.0816326530612246,1.06,0.6122448979591837,0.6,7.448979591836735,7.3,9.142857142857144,0.0
2025-02-03 01:07:00,67,0.0,0.0,1.4795918367346939,1.45,0.6122448979591837,0.6,8.673469387755102,8.5,10.76530612244898,0.0
2025-02-03 01:08:00,68,0.0,0.0,3.7244897959183674,3.65,0.6122448979591837,0.6,8.979591836734693,8.8,13.316326530612244,0.0
2025-02-03 01:09:00,69,0.0,0.0,3.7653061224489797,3.69,0.6122448979591837,0.6,7.346938775510205,7.2,11.724489795918368,0.0
2025-02-03 01:10:00,70,0.0,0.0,3.7551020408163263,3.6799999999999997,0.6122448979591837,0.6,7.346938775510205,7.2,11.714285714285714,0.0
2025-02-03 01:11:00,71,0.0,0.0,3.6530612244897958,3.5799999999999996,0.6122448979591837,0.6,7.448979591836735,7.3,11.714285714285714,0.0
2025-02-03 01:12:00,72,0.0,0.0,1.7551020408163265,1.72,0.6122448979591837,0.6,6.530612244897959,6.4,8.897959183673471,0.0
2025-02-03 01:13:00,73,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,7.551020408163265,7.4,9.673469387755102,0.0
2025-02-03 01:14:00,74,0.0,0.0,1.1326530612244898,1.1099999999999999,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,9.806122448979592,0.0
2025-02-03 01:15:00,75,0.0,0.0,1.1632653061224492,1.1400000000000001,0.6122448979591837,0.6,6.428571428571428,6.3,8.204081632653061,0.0
2025-02-03 01:16:00,76,0.0,0.0,2.7755102040816326,2.7199999999999998,0.6122448979591837,0.6,6.428571428571428,6.3,9.816326530612244,0.0
2025-02-03 01:17:00,77,0.0,0.0,3.4591836734693877,3.3899999999999997,0.6122448979591837,0.6,6.530612244897959,6.4,10.60204081632653,0.0
2025-02-03 01:18:00,78,0.0,0.0,2.7142857142857144,2.66,0.6122448979591837,0.6,6.530612244897959,6.4,9.85714285714286,0.0
2025-02-03 01:19:00,79,0.0,0.0,2.387755102040816,2.34,0.6122448979591837,0.6,7.551020408163265,7.4,10.551020408163266,0.0
2025-02-03 01:20:00,80,0.0,0.0,1.7551020408163265,1.72,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,10.428571428571429,0.0
2025-02-03 01:21:00,81,0.0,0.0,1.7448979591836737,1.7100000000000002,0.6122448979591837,0.6,7.142857142857143,7.0,9.500000000000002,0.0
2025-02-03 01:22:00,82,0.0,0.0,2.3775510204081636,2.33,0.6122448979591837,0.6,6.428571428571428,6.3,9.418367346938776,0.0
2025-02-03 01:23:00,83,0.0,0.0,1.704081632653061,1.67,0.6122448979591837,0.6,6.530612244897959,6.4,8.846938775510203,0.0
2025-02-03 01:24:00,84,0.0,0.0,2.0510204081632653,2.0100000000000002,0.6122448979591837,0.6,6.632653061224491,6.5,9.295918367346939,0.0
2025-02-03 01:25:00,85,0.0,0.0,2.7040816326530615,2.65,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,11.173469387755103,0.0
2025-02-03 01:26:00,86,0.0,0.0,2.663265306122449,2.6100000000000003,0.6122448979591837,0.6,8.877551020408163,8.7,12.153061224489795,0.0
2025-02-03 01:27:00,87,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,10.081632653061224,0.0
2025-02-03 01:28:00,88,0.0,0.0,1.4489795918367347,1.42,0.6122448979591837,0.6,7.142857142857143,7.0,9.204081632653063,0.0
2025-02-03 01:29:00,89,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.244897959183673,7.1,9.295918367346939,0.0
2025-02-03 01:30:00,90,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.244897959183673,7.1,9.295918367346939,0.0
2025-02-03 01:31:00,91,0.0,0.0,1.2346938775510203,1.21,0.6122448979591837,0.6,7.040816326530613,6.9,8.887755102040817,0.0
2025-02-03 01:32:00,92,0.0,0.0,1.2142857142857142,1.19,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,9.887755102040817,0.0
2025-02-03 01:33:00,93,0.0,0.0,1.193877551020408,1.17,0.6122448979591837,0.6,9.183673469387756,9.0,10.989795918367347,0.0
2025-02-03 01:34:00,94,0.0,0.0,1.153061224489796,1.1300000000000001,0.6122448979591837,0.6,7.346938775510205,7.2,9.112244897959185,0.0
2025-02-03 01:35:00,95,0.0,0.0,1.5,1.47,0.6122448979591837,0.6,7.448979591836735,7.3,9.561224489795919,0.0
2025-02-03 01:36:00,96,0.0,0.0,1.6122448979591837,1.58,0.6122448979591837,0.6,7.448979591836735,7.3,9.673469387755102,0.0
2025-02-03 01:37:00,97,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,7.551020408163265,7.4,9.724489795918368,0.0
2025-02-03 01:38:00,98,0.0,0.0,1.5816326530612246,1.55,0.6122448979591837,0.6,8.673469387755102,8.5,10.86734693877551,0.0
2025-02-03 01:39:00,99,0.0,0.0,1.2448979591836735,1.22,0.6122448979591837,0.6,9.489795918367347,9.3,11.346938775510205,0.0
2025-02-03 01:40:00,100,0.0,0.0,1.5918367346938778,1.56,0.6122448979591837,0.6,8.673469387755102,8.5,10.877551020408163,0.0
2025-02-03 01:41:00,101,0.0,0.0,2.693877551020408,2.6399999999999997,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,11.36734693877551,0.0
2025-02-03 01:42:00,102,0.0,0.0,3.244897959183674,3.18,0.6122448979591837,0.6,7.448979591836735,7.3,11.306122448979593,0.0
2025-02-03 01:43:00,103,0.0,0.0,2.13265306122449,2.09,0.6122448979591837,0.6,7.448979591836735,7.3,10.193877551020407,0.0
2025-02-03 01:44:00,104,0.0,0.0,2.0510204081632653,2.0100000000000002,0.6122448979591837,0.6,8.673469387755102,8.5,11.33673469387755,0.0
2025-02-03 01:45:00,105,0.0,0.0,2.1530612244897966,2.1100000000000003,0.6122448979591837,0.6,9.081632653061224,8.9,11.846938775510205,0.0
2025-02-03 01:46:00,106,0.0,0.0,2.13265306122449,2.09,0.6122448979591837,0.6,7.346938775510205,7.2,10.091836734693878,0.0
2025-02-03 01:47:00,107,0.0,0.0,1.7244897959183674,1.69,0.6122448979591837,0.6,7.346938775510205,7.2,9.683673469387756,0.0
2025-02-03 01:48:00,108,0.0,0.0,1.7346938775510206,1.7,0.7142857142857142,0.7,7.346938775510205,7.2,9.795918367346939,0.0
2025-02-03 01:49:00,109,0.0,0.0,1.6938775510204085,1.6600000000000001,0.7142857142857142,0.7,7.448979591836735,7.3,9.857142857142858,0.0
2025-02-03 01:50:00,110,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,8.571428571428573,8.4,10.795918367346939,0.0
2025-02-03 01:51:00,111,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,8.775510204081634,8.6,10.98979591836735,0.0
2025-02-03 01:52:00,112,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,7.346938775510205,7.2,9.581632653061225,0.0
2025-02-03 01:53:00,113,0.0,0.0,1.4489795918367347,1.42,0.7142857142857142,0.7,7.346938775510205,7.2,9.510204081632653,0.0
2025-02-03 01:54:00,114,0.0,0.0,1.4285714285714284,1.4,0.7142857142857142,0.7,7.346938775510205,7.2,9.489795918367347,0.0
2025-02-03 01:55:00,115,0.0,0.0,1.2040816326530615,1.1800000000000002,0.7142857142857142,0.7,7.448979591836735,7.3,9.367346938775508,0.0
2025-02-03 01:56:00,116,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,8.469387755102042,8.3,10.36734693877551,0.0
2025-02-03 01:57:00,117,0.0,0.0,1.489795918367347,1.46,0.7142857142857142,0.7,9.285714285714286,9.1,11.489795918367347,0.0
2025-02-03 01:58:00,118,0.0,0.0,1.489795918367347,1.46,0.7142857142857142,0.7,7.244897959183673,7.1,9.448979591836734,0.0
2025-02-03 01:59:00,119,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,10.142857142857144,0.0
2025-02-03 02:00:00,120,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,10.326530612244898,0.0
2025-02-03 02:01:00,121,0.0,0.0,2.1734693877551017,2.13,0.7142857142857142,0.7,7.448979591836735,7.3,10.33673469387755,0.0
2025-02-03 02:02:00,122,0.0,0.0,2.1530612244897966,2.1100000000000003,0.7142857142857142,0.7,8.469387755102042,8.3,11.336734693877553,0.0
2025-02-03 02:03:00,123,0.0,0.0,2.1224489795918364,2.08,0.7142857142857142,0.7,9.081632653061224,8.9,11.918367346938776,0.0
2025-02-03 02:04:00,124,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,8.979591836734693,8.8,10.785714285714286,0.0
2025-02-03 02:05:00,125,0.0,0.0,1.7448979591836737,1.7100000000000002,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,10.418367346938776,0.0
2025-02-03 02:06:00,126,0.0,0.0,3.0510204081632653,2.9899999999999998,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,11.826530612244898,0.0
2025-02-03 02:07:00,127,0.0,0.0,2.7448979591836733,2.69,0.7142857142857142,0.7,7.448979591836735,7.3,10.908163265306122,0.0
2025-02-03 02:08:00,128,0.0,0.0,1.6326530612244898,1.6,0.7142857142857142,0.7,7.653061224489796,7.5,10.000000000000002,0.0
2025-02-03 02:09:00,129,0.0,0.0,1.7755102040816322,1.7399999999999998,0.6122448979591837,0.6,9.183673469387756,9.0,11.57142857142857,0.0
2025-02-03 02:10:00,130,0.0,0.0,1.7857142857142858,1.75,0.6122448979591837,0.6,8.979591836734693,8.8,11.377551020408164,0.0
2025-02-03 02:11:00,131,0.0,0.0,1.7551020408163265,1.72,0.7142857142857142,0.7,7.346938775510205,7.2,9.816326530612246,0.0
2025-02-03 02:12:00,132,0.0,0.0,1.673469387755102,1.64,0.6122448979591837,0.6,7.346938775510205,7.2,9.63265306122449,0.0
2025-02-03 02:13:00,133,0.0,0.0,1.193877551020408,1.17,0.7142857142857142,0.7,7.448979591836735,7.3,9.357142857142858,0.0
2025-02-03 02:14:00,134,0.0,0.0,1.5612244897959187,1.53,0.7142857142857142,0.7,7.448979591836735,7.3,9.724489795918368,0.0
2025-02-03 02:15:00,135,0.0,0.0,1.5408163265306123,1.51,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,10.214285714285715,0.0
2025-02-03 02:16:00,136,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,8.673469387755102,8.5,10.897959183673468,0.0
2025-02-03 02:17:00,137,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.040816326530613,6.9,9.112244897959185,0.0
2025-02-03 02:18:00,138,0.0,0.0,1.4489795918367347,1.42,0.7142857142857142,0.7,7.040816326530613,6.9,9.204081632653061,0.0
2025-02-03 02:19:00,139,0.0,0.0,1.4387755102040816,1.41,0.7142857142857142,0.7,6.530612244897959,6.4,8.683673469387756,0.0
2025-02-03 02:20:00,140,0.0,0.0,1.469387755102041,1.44,0.6122448979591837,0.6,6.530612244897959,6.4,8.612244897959185,0.0
2025-02-03 02:21:00,141,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,9.76530612244898,0.0
2025-02-03 02:22:00,142,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,9.86734693877551,0.0
2025-02-03 02:23:00,143,0.0,0.0,3.9693877551020402,3.8899999999999997,0.6122448979591837,0.6,6.428571428571428,6.3,11.010204081632653,0.0
2025-02-03 02:24:00,144,0.0,0.0,3.295918367346938,3.2299999999999995,0.7142857142857142,0.7,6.428571428571428,6.3,10.43877551020408,0.0
2025-02-03 02:25:00,145,0.0,0.0,3.6530612244897958,3.5799999999999996,0.7142857142857142,0.7,6.530612244897959,6.4,10.89795918367347,0.0
2025-02-03 02:26:00,146,0.0,0.0,3.2755102040816326,3.21,0.7142857142857142,0.7,6.632653061224491,6.5,10.622448979591837,0.0
2025-02-03 02:27:00,147,0.0,0.0,1.1326530612244898,1.1099999999999999,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,9.60204081632653,0.0
2025-02-03 02:28:00,148,0.0,0.0,1.1020408163265307,1.08,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,9.775510204081634,0.0
2025-02-03 02:29:00,149,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,6.326530612244898,6.2,8.581632653061225,0.0
2025-02-03 02:30:00,150,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,6.326530612244898,6.2,8.581632653061225,0.0
2025-02-03 02:31:00,151,0.0,0.0,4.020408163265306,3.94,0.7142857142857142,0.7,6.428571428571428,6.3,11.163265306122447,0.0
2025-02-03 02:32:00,152,0.0,0.0,4.071428571428571,3.9899999999999993,0.7142857142857142,0.7,6.530612244897959,6.4,11.316326530612246,0.0
2025-02-03 02:33:00,153,0.0,0.0,1.9795918367346936,1.94,0.6122448979591837,0.6,7.346938775510205,7.2,9.938775510204081,0.0
2025-02-03 02:34:00,154,0.0,0.0,1.989795918367347,1.9500000000000002,0.7142857142857142,0.7,8.16326530612245,8.0,10.86734693877551,0.0
2025-02-03 02:35:00,155,0.0,0.0,2.0306122448979593,1.9899999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,9.887755102040817,0.0
2025-02-03 02:36:00,156,0.0,0.0,1.989795918367347,1.9500000000000002,0.7142857142857142,0.7,6.428571428571428,6.3,9.13265306122449,0.0
2025-02-03 02:37:00,157,0.0,0.0,2.1020408163265305,2.06,0.7142857142857142,0.7,7.346938775510205,7.2,10.16326530612245,0.0
2025-02-03 02:38:00,158,0.0,0.0,1.8775510204081631,1.8399999999999999,0.7142857142857142,0.7,7.448979591836735,7.3,10.040816326530614,0.0
2025-02-03 02:39:00,159,0.0,0.0,1.8367346938775513,1.8,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,10.408163265306124,0.0
2025-02-03 02:40:00,160,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,9.081632653061224,8.9,10.979591836734693,0.0
2025-02-03 02:41:00,161,0.0,0.0,1.173469387755102,1.15,0.6122448979591837,0.6,9.081632653061224,8.9,10.86734693877551,0.0
2025-02-03 02:42:00,162,0.0,0.0,1.2244897959183674,1.2,0.7142857142857142,0.7,7.346938775510205,7.2,9.285714285714286,0.0
2025-02-03 02:43:00,163,0.0,0.0,1.173469387755102,1.15,0.7142857142857142,0.7,7.346938775510205,7.2,9.23469387755102,0.0
2025-02-03 02:44:00,164,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,7.448979591836735,7.3,9.346938775510203,0.0
2025-02-03 02:45:00,165,0.0,0.0,1.2040816326530615,1.1800000000000002,0.7142857142857142,0.7,7.346938775510205,7.2,9.26530612244898,0.0
2025-02-03 02:46:00,166,0.0,0.0,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,10.408163265306122,10.2,12.255102040816325,0.0
2025-02-03 02:47:00,167,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,10.204081632653061,10.0,12.469387755102039,0.0
2025-02-03 02:48:00,168,0.0,0.0,1.7346938775510206,1.7,0.6122448979591837,0.6,7.346938775510205,7.2,9.693877551020408,0.0
2025-02-03 02:49:00,169,0.0,0.0,1.5408163265306123,1.51,0.6122448979591837,0.6,7.346938775510205,7.2,9.500000000000002,0.0
2025-02-03 02:50:00,170,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.448979591836735,7.3,9.520408163265307,0.0
2025-02-03 02:51:00,171,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.448979591836735,7.3,9.5,0.0
2025-02-03 02:52:00,172,0.0,0.0,2.081632653061225,2.04,0.7142857142857142,0.7,8.571428571428573,8.4,11.367346938775512,0.0
2025-02-03 02:53:00,173,0.0,0.0,2.0000000000000004,1.9600000000000002,0.7142857142857142,0.7,8.775510204081634,8.6,11.48979591836735,0.0
2025-02-03 02:54:00,174,0.0,0.0,1.704081632653061,1.67,0.7142857142857142,0.7,7.346938775510205,7.2,9.76530612244898,0.0
2025-02-03 02:55:00,175,0.0,0.0,1.9693877551020413,1.9300000000000002,0.7142857142857142,0.7,7.346938775510205,7.2,10.030612244897961,0.0
2025-02-03 02:56:00,176,0.0,0.0,2.724489795918367,2.67,0.7142857142857142,0.7,7.551020408163265,7.4,10.989795918367347,0.0
2025-02-03 02:57:00,177,0.0,0.0,2.724489795918367,2.67,0.7142857142857142,0.7,7.448979591836735,7.3,10.887755102040817,0.0
2025-02-03 02:58:00,178,0.0,0.0,1.673469387755102,1.64,0.7142857142857142,0.7,9.387755102040815,9.2,11.775510204081632,0.0
2025-02-03 02:59:00,179,0.0,0.0,1.704081632653061,1.67,0.7142857142857142,0.7,9.591836734693878,9.4,12.010204081632653,0.0
2025-02-03 03:00:00,180,0.0,0.0,1.6428571428571428,1.61,0.7142857142857142,0.7,8.571428571428573,8.4,10.92857142857143,0.0
2025-02-03 03:01:00,181,0.0,0.0,1.2755102040816326,1.25,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,9.948979591836734,0.0
2025-02-03 03:02:00,182,0.0,0.0,1.0612244897959182,1.04,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,9.73469387755102,0.0
2025-02-03 03:03:00,183,0.0,0.0,1.0816326530612246,1.06,0.7142857142857142,0.7,7.346938775510205,7.2,9.142857142857144,0.0
2025-02-03 03:04:00,184,0.0,0.0,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,8.16326530612245,8.0,10.010204081632653,0.0
2025-02-03 03:05:00,185,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,8.775510204081634,8.6,10.95918367346939,0.0
